repository,repo_url,file_path,line_number,code_snippet,explanation
pbloem/language-models,https://github.com/pbloem/language-models,sentences.py,259,"    257:         K.set_value(kl.weight, klw)
    258: 
>>> 259:         for batch in tqdm(x):
    260: 
    261:             n, l = batch.shape",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tambetm/TSCL,https://github.com/tambetm/TSCL,minecraft/policies/ppo.py,246,"    244:         # train the model
    245:         states = get_states(self.model)
>>> 246:         for _ in range(self.args.repeat_updates):
    247:             set_states(self.model, states)
    248:             total_loss, policy_loss, entropy_bonus, kl_penalty, value_loss = self.model.train_on_batch([x, A, a, R], [logp, a, p, R])",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Hourout/GAN-keras,https://github.com/Hourout/GAN-keras,GAN/DCGAN.py,28,"    26:     x = tf.keras.layers.Conv2D(channels, kernel_size=3, padding='same')(x)
    27:     image = tf.keras.layers.Activation('tanh')(x)
>>> 28:     gnet = tf.keras.Model(noise, image)
    29:     return gnet
    30: ",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
Hourout/GAN-keras,https://github.com/Hourout/GAN-keras,GAN/DCGAN.py,46,"    44:     x = tf.keras.layers.Flatten()(x)
    45:     logit = tf.keras.layers.Dense(1, activation='sigmoid')(x)
>>> 46:     dnet = tf.keras.Model(image, logit)
    47:     return dnet
    48: ",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
Hourout/GAN-keras,https://github.com/Hourout/GAN-keras,GAN/DCGAN.py,57,"    55:     noise = tf.keras.Input(shape=(latent_dim,))
    56:     gnet = generator(latent_dim, channels=image_shape[2])
>>> 57:     frozen = tf.keras.Model(dnet.inputs, dnet.outputs)
    58:     frozen.trainable = False
    59:     image = gnet(noise)",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
Hourout/GAN-keras,https://github.com/Hourout/GAN-keras,GAN/DCGAN.py,61,"    59:     image = gnet(noise)
    60:     logit = frozen(image)
>>> 61:     dcgan = tf.keras.Model(noise, logit)
    62:     dcgan.compile(loss='binary_crossentropy',
    63:                   optimizer=tf.keras.optimizers.Adam(0.0002, 0.5),",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
Hourout/GAN-keras,https://github.com/Hourout/GAN-keras,GAN/DCGAN.py,75,"    73:     
    74:     tv_plot = tv.train.PlotMetrics(columns=2, wait_num=50)
>>> 75:     for batch in range(batch_num):
    76:         d_batch_noise = np.random.normal(0, 1, (batch_size, latent_dim))
    77:         batch_gen_image = gnet.predict(d_batch_noise)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
7AM7/Face-Completion-GANs,https://github.com/7AM7/Face-Completion-GANs,train.py,57,"    55:     fake = np.zeros((batch_size, 1)) ## label
    56: 
>>> 57:     for n in range(n_epoch):
    58:         progbar = generic_utils.Progbar(len(X_train))
    59:         for i in range(int(len(X_train)//batch_size)):",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
7AM7/Face-Completion-GANs,https://github.com/7AM7/Face-Completion-GANs,train.py,59,"    57:     for n in range(n_epoch):
    58:         progbar = generic_utils.Progbar(len(X_train))
>>> 59:         for i in range(int(len(X_train)//batch_size)):
    60:             X_batch = X_train[i*batch_size:(i+1)*batch_size]
    61:             inputs = np.array([process_image(filename,input_shape[:2]) for filename in X_batch])",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
rkneusel9/PracticalDeepLearning2E,https://github.com/rkneusel9/PracticalDeepLearning2E,chapter_17/mnist_cnn_gan.py,70,"    68: _ = LeakyReLU(0.2)(_)
    69: outp = Conv2DTranspose(1, (5,5), strides=(2,2), padding=""same"", activation=""tanh"")(_)
>>> 70: generator = Model(inputs=inp, outputs=outp)
    71: 
    72: #  And the discriminator",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
rkneusel9/PracticalDeepLearning2E,https://github.com/rkneusel9/PracticalDeepLearning2E,chapter_17/mnist_cnn_gan.py,82,"    80: _ = LeakyReLU(0.2)(_)
    81: outp = Dense(1, activation='sigmoid')(_)
>>> 82: discriminator = Model(inputs=image_inp, outputs=outp)
    83: discriminator.compile(loss='binary_crossentropy', optimizer=Adam(learning_rate=0.0002, beta_1=0.5))
    84: ",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
rkneusel9/PracticalDeepLearning2E,https://github.com/rkneusel9/PracticalDeepLearning2E,chapter_17/mnist_cnn_gan.py,93,"    91: fake_image = generator(inp)
    92: outp = discriminator(fake_image)
>>> 93: gan = Model(inputs=inp, outputs=outp)
    94: gan.compile(loss=""binary_crossentropy"", optimizer=Adam(learning_rate=0.0002, beta_1=0.5))
    95: ",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
rkneusel9/PracticalDeepLearning2E,https://github.com/rkneusel9/PracticalDeepLearning2E,chapter_17/mnist_cnn_gan.py,100,"    98: 
    99: #  Training
>>> 100: for k in range(1, minibatches+1):
    101:     #  Select a random half batch of real images
    102:     idx = np.random.randint(0, xtrn.shape[0], batch_size//2)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
shashwath94/Semisupervised-learning-with-DCGANs,https://github.com/shashwath94/Semisupervised-learning-with-DCGANs,mnist_gan.py,35,"    33: def Generator():
    34:     # bulid the generator model, it is a model made up of UpSample and Convolution
>>> 35:     model = Sequential()
    36:     model.add(Dense(input_dim=100, output_dim=1024, init='normal'))
    37:     model.add(BatchNormalization())",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
shashwath94/Semisupervised-learning-with-DCGANs,https://github.com/shashwath94/Semisupervised-learning-with-DCGANs,mnist_gan.py,57,"    55: def Discriminator():
    56:     # build the discriminator model, it is one common convolutional neural network
>>> 57:     model = Sequential()
    58:     # different backend has different image dim order, so we need to judge first.
    59:     input_shape = (img_rows, img_cols, 1)",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
shashwath94/Semisupervised-learning-with-DCGANs,https://github.com/shashwath94/Semisupervised-learning-with-DCGANs,mnist_gan.py,80,"    78: 
    79: def generator_containing_discriminator(generator, discriminator):
>>> 80:     model = Sequential()
    81:     model.add(generator)
    82:     discriminator.trainable = False",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
shashwath94/Semisupervised-learning-with-DCGANs,https://github.com/shashwath94/Semisupervised-learning-with-DCGANs,mnist_gan.py,126,"    124:     discriminator.compile(loss='binary_crossentropy', optimizer=d_optim)
    125:     noise = np.zeros((BATCH_SIZE, 100))
>>> 126:     for epoch in range(100):
    127:         batches_num = int(X_train.shape[0]/BATCH_SIZE)
    128:         print(""Epoch is"", epoch)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
shashwath94/Semisupervised-learning-with-DCGANs,https://github.com/shashwath94/Semisupervised-learning-with-DCGANs,mnist_gan.py,130,"    128:         print(""Epoch is"", epoch)
    129:         print(""Number of batches"", int(X_train.shape[0]/BATCH_SIZE))
>>> 130:         for index in range(batches_num):
    131:             for i in range(BATCH_SIZE):
    132:                 noise[i, :] = np.random.normal(0, 0.02, 100)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
bojone/T-GANs,https://github.com/bojone/T-GANs,lab/t_sgan_pair_aug.py,260,"    258: img_generator = data_generator(batch_size)
    259: 
>>> 260: for i in range(total_iter):
    261:     for j in range(1):
    262:         z_sample = np.random.randn(batch_size, z_dim)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
bojone/T-GANs,https://github.com/bojone/T-GANs,lab/t_sgan_pair_aug.py,261,"    259: 
    260: for i in range(total_iter):
>>> 261:     for j in range(1):
    262:         z_sample = np.random.randn(batch_size, z_dim)
    263:         d_loss = d_train_model.train_on_batch(",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
bojone/T-GANs,https://github.com/bojone/T-GANs,lab/t_sgan_pair_aug.py,265,"    263:         d_loss = d_train_model.train_on_batch(
    264:             [img_generator.next(), z_sample], None)
>>> 265:     for j in range(2):
    266:         z_sample = np.random.randn(batch_size, z_dim)
    267:         g_loss = g_train_model.train_on_batch(",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
mbs0221/Deep-Learning,https://github.com/mbs0221/Deep-Learning,GAN/example-8.5.py,18,"    16: 
    17: generator_input = Input(shape=(latent_dim,))
>>> 18: generator_cnn = Sequential([
    19:     Dense(128 * 16 * 16),
    20:     LeakyReLU(),",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
mbs0221/Deep-Learning,https://github.com/mbs0221/Deep-Learning,GAN/example-8.5.py,39,"    37: """"""
    38: discriminator_input = Input(shape=(width, height, channels))
>>> 39: discriminator_cnn = Sequential([
    40:     Conv2D(128, 3),
    41:     LeakyReLU(),",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
mbs0221/Deep-Learning,https://github.com/mbs0221/Deep-Learning,GAN/example-8.5.py,86,"    84: 
    85: start = 0
>>> 86: for step in range(iterations):
    87: 
    88:     # 真实图像",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
gtesei/ccyclegan,https://github.com/gtesei/ccyclegan,ccyclegan_t4.py,181,"    179:         fake = np.zeros((batch_size,) + self.disc_patch)
    180: 
>>> 181:         for epoch in range(epochs):
    182:             for batch_i, (labels_A, imgs_A , labels_B , imgs_B) in enumerate(self.data_loader.load_batch_AB(domain=[self.domain_A,self.domain_B],batch_size=batch_size)):
    183: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
gtesei/ccyclegan,https://github.com/gtesei/ccyclegan,ccyclegan_t4.py,182,"    180: 
    181:         for epoch in range(epochs):
>>> 182:             for batch_i, (labels_A, imgs_A , labels_B , imgs_B) in enumerate(self.data_loader.load_batch_AB(domain=[self.domain_A,self.domain_B],batch_size=batch_size)):
    183: 
    184:                 # ----------------------",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
